,job_title,company_name,work_place,salary_range,skill,more_detail_link,job_id,work_type,workplace,years_experience,min_education,category,sub_category,role,scrapped_date,district,city,province
61,Backend Developer,Keeppack Indonesia,Kerja di kantor,-,"Node.js,Laravel,NestJS,TypeScript",https://glints.com/id/opportunities/jobs/backend-developer/937fe359-7018-4ad4-827c-0ad4617fbafb?utm_referrer=explore,937fe359-7018-4ad4-827c-0ad4617fbafb,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Blimbing, Malang, Jawa Timur
62,Odoo Developer,PT Pan Asia Teknologi,Kerja di kantor,-,"API Development,Phyton,Odoo",https://glints.com/id/opportunities/jobs/odoo-developer/3e7970de-9ade-4591-be7f-973490d68f94?utm_referrer=explore,3e7970de-9ade-4591-be7f-973490d68f94,full_time,onsite,1-3,SMA/SMK,Computer & Information Technology,Software,Programmer,2024-04-29,Batuceper, Tangerang, Banten
63,Backend Developer,Hipros,Kerja di kantor,-,"Mobile App Development,Application Development,Back-End Web Development",https://glints.com/id/opportunities/jobs/backend-developer/1066de51-4e25-41dc-aa68-5a7a4364157d?utm_referrer=explore,1066de51-4e25-41dc-aa68-5a7a4364157d,full_time,onsite,<1,SMA/SMK,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Cakung, Jakarta Timur, DKI Jakarta
64,Backend Developer,Kawan Solusi Teknologi,Kerja di kantor,Rp5jt-Rp8jt,"Python,GraphQL,Node.js,REST API",https://glints.com/id/opportunities/jobs/backend-developer/07b32c41-0164-4b59-bce5-211cf99e0cac?utm_referrer=explore,07b32c41-0164-4b59-bce5-211cf99e0cac,full_time,onsite,3-5,Sarjana,Computer & Information Technology,Software,Programmer,2024-04-29,Mampang Prapatan, Jakarta Selatan, DKI Jakarta
65,.Net Developer,Sanskara Sanjaya Abadi,Kerja di kantor,Rp5jt-Rp7jt,".NET,JavaScript,REST API",https://glints.com/id/opportunities/jobs/net-developer/92a9285a-9eeb-472d-97f7-90b88286b3f3?utm_referrer=explore,92a9285a-9eeb-472d-97f7-90b88286b3f3,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Software,Software Engineer,2024-04-29,Cilandak, Jakarta Selatan, DKI Jakarta
66,Android Developer,PT Berkah Digital Asia,Kerja di kantor,-,"Android Development,Application Development,Kotlin,Java",https://glints.com/id/opportunities/jobs/android-developer/d7cc6604-761c-4163-a15a-96688b94c734?utm_referrer=explore,d7cc6604-761c-4163-a15a-96688b94c734,full_time,onsite,1-3,Diploma,Computer & Information Technology,Mobile Development,Android Developer,2024-04-29,Buduran, Sidoarjo, Jawa Timur
67,DWH Developer,Permana Solution,Kerja di kantor,Rp7jt-Rp10jt,"Oracle Database,Jira,Confluence,Microsoft SQL Server,Microsoft Excel,.NET",https://glints.com/id/opportunities/jobs/dwh-developer/e7ffa832-ebc9-4563-9aba-45dc44049e36?utm_referrer=explore,e7ffa832-ebc9-4563-9aba-45dc44049e36,contract,onsite,3-5,Sarjana,Computer & Information Technology,Data,Data Engineer,2024-04-29,Tanah Abang, Jakarta Pusat, DKI Jakarta
68,Web Developer,PT. Natura Kulinari Sejahtera,Kerja di kantor,-,"PHP,Web Deveopment,JavaScript",https://glints.com/id/opportunities/jobs/web-developer/4064b4a4-d29c-423f-b076-823f10e0a0a4?utm_referrer=explore,4064b4a4-d29c-423f-b076-823f10e0a0a4,full_time,onsite,1-3,Diploma,Computer & Information Technology,Software,Developer,2024-04-29,Kemantren Umbulharjo, Yogyakarta, DI Yogyakarta
69,Mobile Developer,PT Fan Integrasi Teknologi,Kerja di kantor,-,"React Native,Kotlin,Redux",https://glints.com/id/opportunities/jobs/mobile-developer/3b5e1bab-9ea8-456b-a668-2e428bf8f447?utm_referrer=explore,3b5e1bab-9ea8-456b-a668-2e428bf8f447,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Mobile Development,Mobile Developer,2024-04-29,Bekasi Timur, Bekasi, Jawa Barat
70,.NET Developer,PT. Orang Informasi Teknologi,Kerja di kantor,Rp7jt-Rp10jt,".NET,ASP.NET,Programmer",https://glints.com/id/opportunities/jobs/net-developer/dc58fb9d-eb67-4150-a507-4eb2f9192183?utm_referrer=explore,dc58fb9d-eb67-4150-a507-4eb2f9192183,contract,onsite,1-3,Sarjana,Computer & Information Technology,Software,Programmer,2024-04-29,Pasar Minggu, Jakarta Selatan, DKI Jakarta
71,Backend Developer,GlobalXtreme,Kerja di kantor,-,"REST API,SQL,Laravel,GIT",https://glints.com/id/opportunities/jobs/backend-developer/c445cf7a-b8f4-4709-9b3f-200307cf7174?utm_referrer=explore,c445cf7a-b8f4-4709-9b3f-200307cf7174,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Kuta Utara, Badung, Bali
72,Blockchain Developer,PT Langgeng Inovasi Teknologi (Langit),Remote/Dari rumah,-,"Machine Learning,Artificial Intelligence,Blockchain",https://glints.com/id/opportunities/jobs/blockchain-developer/85a223c2-cd6d-4800-8163-6a86c8a75cf5?utm_referrer=explore,85a223c2-cd6d-4800-8163-6a86c8a75cf5,part_time,remote,1-3,Diploma,Computer & Information Technology,Artificial Intelligence,AI Engineer,2024-04-29,Buahbatu, Bandung, Jawa Barat
73,Wordpress Developer,LabMu,Kerja di kantor,-,"Cybersecurity,Teamwork,HTML5,Time Management,JavaScript,Problem Solving Skills,Collaboration,UX Design,WordPress Development,PHP,CSS3,Communication Skills",https://glints.com/id/opportunities/jobs/wordpress-developer/cd38688b-6dca-417c-93d7-277a27a4994e?utm_referrer=explore,cd38688b-6dca-417c-93d7-277a27a4994e,full_time,onsite,3-5,Diploma,Computer & Information Technology,Software,Developer,2024-04-29,Kemantren Mergangsan, Yogyakarta, DI Yogyakarta
74,RPA Developer,PT Uri Teknologi Indonesia,Kerja di kantor,-,"Python,JavaScript,SQL",https://glints.com/id/opportunities/jobs/rpa-developer/18347fde-9a7d-471b-a23c-9d4e9fd3f7ca?utm_referrer=explore,18347fde-9a7d-471b-a23c-9d4e9fd3f7ca,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff,2024-04-29,Setiabudi, Jakarta Selatan, DKI Jakarta
75,ETL Developer,PT Uri Teknologi Indonesia,Kerja di kantor,-,"Ssis,Java,Pentaho,SQL,Python",https://glints.com/id/opportunities/jobs/etl-developer/6c073b1e-a409-4790-822f-b4aea6d66e43?utm_referrer=explore,6c073b1e-a409-4790-822f-b4aea6d66e43,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Data,ETL Engineer,2024-04-29,Setiabudi, Jakarta Selatan, DKI Jakarta
76,Backend Developer,Sagara Technology,Kerja di kantor,-,"PostgreSQL,Go / Golang,REST API,MySQL,Node.js",https://glints.com/id/opportunities/jobs/backend-developer/e54d0afd-df21-4966-9c03-d182fd0ffbb3?utm_referrer=explore,e54d0afd-df21-4966-9c03-d182fd0ffbb3,contract,onsite,3-5,Sarjana,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Makasar, Jakarta Timur, DKI Jakarta
77,.NET Developer,Celerates,Kerja di kantor,-,"Networking,.NET,C++",https://glints.com/id/opportunities/jobs/net-developer/32f149b3-2862-456d-8c88-23296973d5c4?utm_referrer=explore,32f149b3-2862-456d-8c88-23296973d5c4,contract,onsite,1-3,Sarjana,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff,2024-04-29,Cilandak, Jakarta Selatan, DKI Jakarta
78,Golang Developer,Pt Vanz Inovatif Teknologi (qbit),Kerja di kantor,Rp8jt-Rp12jt,"Amazon Web Services (AWS),Go / Golang,REST API,Back-End Web Development,GIT",https://glints.com/id/opportunities/jobs/golang-developer/8f594bf5-c64e-46a2-809b-025009fa4e52?utm_referrer=explore,8f594bf5-c64e-46a2-809b-025009fa4e52,contract,onsite,3-5,Diploma,Computer & Information Technology,Software,Developer,2024-04-29,Kembangan, Jakarta Barat, DKI Jakarta
79,Mobile Developer,Dot Indonesia,Kerja di kantor,-,"Mvvm,GIT,React Native",https://glints.com/id/opportunities/jobs/mobile-developer/dc754cfd-1a71-4f63-b15f-9ccc2a406aad?utm_referrer=explore,dc754cfd-1a71-4f63-b15f-9ccc2a406aad,contract,onsite,3-5,SMA/SMK,Computer & Information Technology,Mobile Development,Mobile Developer,2024-04-29,Tanah Abang, Jakarta Pusat, DKI Jakarta
80,REACT DEVELOPER,Pt Kreator Solusi Informasi,Kerja di kantor,Rp5jt-Rp6jt,"jQuery,React Native,SQL,PHP,React.js",https://glints.com/id/opportunities/jobs/react-developer/e5fc6165-9caa-4503-8a9f-3be9e30eba0a?utm_referrer=explore,e5fc6165-9caa-4503-8a9f-3be9e30eba0a,full_time,onsite,<1,Diploma,Computer & Information Technology,Software,Software Developer,2024-04-29,Cakung, Jakarta Timur, DKI Jakarta
81,Golang Developer,Lawencon International,Kerja di kantor,Rp6jt-Rp10jt,"Microservices Architecture,SQL,MongoDB,gRPC,PHP",https://glints.com/id/opportunities/jobs/golang-developer/8662dc40-992d-4674-956c-25458271ea6f?utm_referrer=explore,8662dc40-992d-4674-956c-25458271ea6f,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Tebet, Jakarta Selatan, DKI Jakarta
82,IT PROGRAMMER / DEVELOPER (Odoo Developer),PT Haeng Nam Sejahtera Indonesia,Kerja di kantor,-,"Odoo,Troubleshooting,Information Technology,Software Development",https://glints.com/id/opportunities/jobs/it-programmer-developer-odoo-developer/73fff49d-1f8f-4803-a339-038348d98fcd?utm_referrer=explore,73fff49d-1f8f-4803-a339-038348d98fcd,full_time,onsite,1-3,Diploma,Computer & Information Technology,"Operation, Maintenance & Technical Support",Operations & Technology Professionals,2024-04-29,Gunung Putri, Bogor, Jawa Barat
83,Backend Developer,PT Indodev Niaga Internet,Kerja di kantor,Rp5jt-Rp8jt,"Programming Languages,JavaScript,MySQL",https://glints.com/id/opportunities/jobs/backend-developer/af3ce9fe-6c49-45fb-a7ea-9bd5ab4b1fa2?utm_referrer=explore,af3ce9fe-6c49-45fb-a7ea-9bd5ab4b1fa2,full_time,onsite,1-3,Diploma,Others,Others,Others,2024-04-29,Pondok Aren, Tangerang Selatan, Banten
84,iOS Developer,PT K24 Indonesia,Kerja di kantor,Rp4jt-Rp8jt,"Mobile App Development,iOS Development,Mobile UI Design",https://glints.com/id/opportunities/jobs/ios-developer/46c7f1a3-d52f-4674-b6b5-45c730ac4147?utm_referrer=explore,46c7f1a3-d52f-4674-b6b5-45c730ac4147,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Mobile Development,iOS Developer,2024-04-29,Kemantren Tegalrejo, Yogyakarta, DI Yogyakarta
85,Web Developer,Think Indonesia Group,Kerja di kantor,"Rp3,9jt-Rp4jt","Microsoft SQL Server,jQuery,JSON,Ajax,XML,SQL,HTML5,English Languange,ASP.NET,JavaScript",https://glints.com/id/opportunities/jobs/web-developer/ff46f303-4648-413e-bdf6-d4ebeb503e1c?utm_referrer=explore,ff46f303-4648-413e-bdf6-d4ebeb503e1c,full_time,onsite,<1,SMA/SMK,Computer & Information Technology,Software,Web Developer,2024-04-29,Blimbing, Malang, Jawa Timur
86,Outsystems Developer,Talenta Hutama Indonesia,Kerja di kantor,Rp7jt-Rp10jt,"SQL,Microsoft SQL Server,Outsytems Platform,CSS3,HTML5,Restful Api,JavaScript",https://glints.com/id/opportunities/jobs/outsystems-developer/15dc3b35-86f4-4f05-9e3b-5d080a6f1383?utm_referrer=explore,15dc3b35-86f4-4f05-9e3b-5d080a6f1383,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Software,Developer,2024-04-29,Setiabudi, Jakarta Selatan, DKI Jakarta
87,RPA Developer,PT Indocyber Global Teknologi,Kerja di kantor,-,"Rpa Developer,Ui Path,Robotics,Python",https://glints.com/id/opportunities/jobs/rpa-developer/40c5d853-fcd7-48a4-ad17-8c85b0aa46a8?utm_referrer=explore,40c5d853-fcd7-48a4-ad17-8c85b0aa46a8,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Software,Developer,2024-04-29,Kebayoran Baru, Jakarta Selatan, DKI Jakarta
88,iOS Developer,PT Bank DBS Indonesia,Kerja di kantor,"Rp6jt-Rp7,7jt","Xcode,Java,Swift",https://glints.com/id/opportunities/jobs/ios-developer/739b9936-bcac-4a4a-b276-b5c6bf5d5062?utm_referrer=explore,739b9936-bcac-4a4a-b276-b5c6bf5d5062,full_time,onsite,3-5,Sarjana,Computer & Information Technology,Mobile Development,iOS Developer,2024-04-29,Setiabudi, Jakarta Selatan, DKI Jakarta
89,Backend Developer,PT Avows Technologies,Kerja di kantor,-,"Python,macOS,Java,.NET",https://glints.com/id/opportunities/jobs/backend-developer/092fa9e1-2437-4a4b-82af-c82ba275b710?utm_referrer=explore,092fa9e1-2437-4a4b-82af-c82ba275b710,contract,onsite,3-5,Sarjana,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Setiabudi, Jakarta Selatan, DKI Jakarta
90,iOS Developer,One Indonesia,Kerja di kantor,-,"Agile Methodologies,iOS Development,Swift,Apple Design Interface",https://glints.com/id/opportunities/jobs/ios-developer/367701d1-14ce-4250-b9bf-9738428a68c8?utm_referrer=explore,367701d1-14ce-4250-b9bf-9738428a68c8,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Mobile Development,iOS Developer,2024-04-29,Tanah Abang, Jakarta Pusat, DKI Jakarta
91,Mobile Developer,One Indonesia,Kerja di kantor,-,"API Development,Mobile App Development,Kotlin",https://glints.com/id/opportunities/jobs/mobile-developer/8daaaeb4-3ab2-46b0-867d-e43592dd61af?utm_referrer=explore,8daaaeb4-3ab2-46b0-867d-e43592dd61af,full_time,onsite,3-5,Sarjana,Computer & Information Technology,Mobile Development,Mobile Developer,2024-04-29,Kebayoran Baru, Jakarta Selatan, DKI Jakarta
92,WordPress Developer,Software Seni,Kerja di kantor,-,"WordPress Development,Laravel,PHP,SQL",https://glints.com/id/opportunities/jobs/wordpress-developer/d971f184-4401-41f3-8619-81597a05e5b4?utm_referrer=explore,d971f184-4401-41f3-8619-81597a05e5b4,full_time,onsite,3-5,Diploma,Computer & Information Technology,Software,Software Engineer,2024-04-29,Bandung Wetan, Bandung, Jawa Barat
93,Odoo Developer,PT Mplus Solusi Perdana,Kerja di kantor,Rp9jt-Rp15jt,"Django,Odoo,Python,ERP Software",https://glints.com/id/opportunities/jobs/odoo-developer/629587e5-aa4f-4df8-8219-df2c02d169e3?utm_referrer=explore,629587e5-aa4f-4df8-8219-df2c02d169e3,full_time,onsite,3-5,Diploma,Computer & Information Technology,Software,Software Developer,2024-04-29,Cilandak, Jakarta Selatan, DKI Jakarta
94,Java Developer,PT Reka Cipta Solusi,Kerja di kantor,-,"Spring Framework,Hibernate,Object-Oriented Programming (OOP),PostgreSQL",https://glints.com/id/opportunities/jobs/java-developer/d1f6206d-9655-4a09-b676-e785dd333aaa?utm_referrer=explore,d1f6206d-9655-4a09-b676-e785dd333aaa,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Backend Development,Java Developer,2024-04-29,Cibeunying Kidul, Bandung, Jawa Barat
95,PHP Developer,Nawatech,Kerja di kantor,-,"API Development,Laravel,PHP",https://glints.com/id/opportunities/jobs/php-developer/2fe42e86-1dbc-4335-af4f-006ef07a2ddf?utm_referrer=explore,2fe42e86-1dbc-4335-af4f-006ef07a2ddf,full_time,onsite,3-5,Sarjana,"Legal, Consulting & Translation",Consulting,Technology Consultant,2024-04-29,Pondok Aren, Tangerang Selatan, Banten
96,Fullstack Developer,PT Digital Netwerk Venture Indonesia,Kerja di kantor,-,"Moodle,Back-End Web Development,Frontend Development,JavaScript,Vue.js,Laravel",https://glints.com/id/opportunities/jobs/fullstack-developer/c777ece5-c373-4999-ba08-e858a9718313?utm_referrer=explore,c777ece5-c373-4999-ba08-e858a9718313,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Software,Developer,2024-04-29,Blimbing, Malang, Jawa Timur
97,Backend Developer,PT. Hexacode Teknologi Indonesia,Kerja di kantor,"Rp5jt-Rp8,5jt","R Programming,Node.js,PHP,SQL",https://glints.com/id/opportunities/jobs/backend-developer/41e23e07-3599-4d2f-8189-c96f892fb41c?utm_referrer=explore,41e23e07-3599-4d2f-8189-c96f892fb41c,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Serpong, Tangerang Selatan, Banten
98,Backend Developer,PT. Deptech Digital Indonesia,Kerja di kantor,-,"Object-Oriented Programming (OOP),Apache,Springboot,Camel,Java,Spring Framework,Kafka",https://glints.com/id/opportunities/jobs/backend-developer/f21af3ab-ee13-43bf-b497-3f5b5ca25fb9?utm_referrer=explore,f21af3ab-ee13-43bf-b497-3f5b5ca25fb9,contract,onsite,3-5,Sarjana,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Setiabudi, Jakarta Selatan, DKI Jakarta
99,iOS Developer,PT. Deptech Digital Indonesia,Kerja di kantor,-,"Java,iOS Development,React Native,Kotlin,Swift",https://glints.com/id/opportunities/jobs/ios-developer/1a8ef418-4d92-4af5-a15c-d64c92d5ec1d?utm_referrer=explore,1a8ef418-4d92-4af5-a15c-d64c92d5ec1d,contract,onsite,3-5,Sarjana,Computer & Information Technology,Software,Programmer,2024-04-29,Pasar Minggu, Jakarta Selatan, DKI Jakarta
100,Fullstack Developer,Premiro,Kerja di kantor,-,"Vue.js,JavaScript,Inertia,PostgreSQL,Laravel",https://glints.com/id/opportunities/jobs/fullstack-developer/5b036954-a142-48e4-beb1-f290d1e36bc6?utm_referrer=explore,5b036954-a142-48e4-beb1-f290d1e36bc6,contract,onsite,1-3,SMA/SMK,Computer & Information Technology,Software,Software Engineer,2024-04-29,Kembangan, Jakarta Barat, DKI Jakarta
101,Phyton Developer,PT. Hamilton Prima Indonesia,Kerja di kantor,-,"Positive Attitude,Teamwork,Time Management",https://glints.com/id/opportunities/jobs/phyton-developer/bdac1cec-5a8b-41c5-b554-05830d03750c?utm_referrer=explore,bdac1cec-5a8b-41c5-b554-05830d03750c,full_time,onsite,1-3,Diploma,Computer & Information Technology,Software,Developer,2024-04-29,Setiabudi, Jakarta Selatan, DKI Jakarta
102,Net Developer,PT Global Service Indonesia,Kerja di kantor,Rp7jt-Rp10jt,"VB.NET,SQL,.NET",https://glints.com/id/opportunities/jobs/net-developer/9131de4e-62ee-4aed-991f-c7465b9a46b0?utm_referrer=explore,9131de4e-62ee-4aed-991f-c7465b9a46b0,full_time,onsite,1-3,Diploma,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff,2024-04-29,Cakung, Jakarta Timur, DKI Jakarta
103,PHP Developer,PT Lumos Inisiatif Indonesia,Kerja di kantor,-,"Data Cleaning,Laravel,Code Review",https://glints.com/id/opportunities/jobs/php-developer/20761eb7-e51a-424b-8a93-6f5401fe80ba?utm_referrer=explore,20761eb7-e51a-424b-8a93-6f5401fe80ba,full_time,onsite,1-3,SMA/SMK,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Kebon Jeruk, Jakarta Barat, DKI Jakarta
104,NET Developer,PT Kamoro Maxima Integra,Kerja di kantor,-,".NET,Microsoft SQL Server,Software Development",https://glints.com/id/opportunities/jobs/net-developer/201430a4-6df2-4844-8a10-a547593877f4?utm_referrer=explore,201430a4-6df2-4844-8a10-a547593877f4,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff,2024-04-29,Grogol Petamburan, Jakarta Barat, DKI Jakarta
105,Backend Developer,Berijalan Yogyakarta,Kerja di kantor,-,"Java,Object-Oriented Programming (OOP),PostgreSQL",https://glints.com/id/opportunities/jobs/backend-developer/09488721-d12b-4bbc-8b78-d6ac98ac7815?utm_referrer=explore,09488721-d12b-4bbc-8b78-d6ac98ac7815,contract,onsite,1-3,Sarjana,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Kapanewon Depok, Sleman, DI Yogyakarta
106,Fullstack Developer,PT INVESTASI BERSAMA BANGSA INDONESIA,Kerja di kantor,Rp4jt-Rp6jt,"REST API,Trello,Laravel,MySQL,Nuxt.js,Figma,GIT",https://glints.com/id/opportunities/jobs/fullstack-developer/ed547bf4-4541-4a7c-b9b7-16f73c2f0c0e?utm_referrer=explore,ed547bf4-4541-4a7c-b9b7-16f73c2f0c0e,contract,onsite,1-3,Diploma,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff,2024-04-29,Kebayoran Lama, Jakarta Selatan, DKI Jakarta
107,Web Developer,AOKlandz,Kerja di kantor,Rp3jt-Rp6jt,"WordPress Development,Troubleshooting,Web Development,Web Design",https://glints.com/id/opportunities/jobs/web-developer/c78408d7-7b9a-4383-bd17-e6df5235550d?utm_referrer=explore,c78408d7-7b9a-4383-bd17-e6df5235550d,full_time,onsite,1-3,Diploma,Computer & Information Technology,Software,Web Developer,2024-04-29,Curug, Tangerang, Banten
